m/z	YBR059C	YGL021W	YBL009W	YNL020C	YGL180W	YJL095W	YGR188C	YGR262C	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YML057W	YLR433C	YKL139W	YPR111W	YDL101C	YKL048C	YBL016W	YDR283C	YJL165C	YLR113W	YOR267C	YKL101W	YJL106W	YPR106W	YCL024W	YDR122W	YLR096W	YOR233W	YCR091W	YKL168C	YLL019C	YHR082C	YGR040W	YPR073C	YNL307C	YOR351C	YOR231W	YPL140C	YDL079C	YKL171W	YNL099C	YJL128C	YPL031C	YDR490C	YOL100W	YDR466W	YIL042C	YNR032W	YDL134C	YDL188C	YDR075W	YPL179W	YBR276C	YGR123C	YML016C	YIL095W	YKL116C	YDL214C	YAL017W	YOL045W	YLL010C	YLR019W	YDL006W	YBL056W	YBR125C	YOR090C	YCR079W	YHR076W	YKL198C	YJR059W	YDL230W	YOR208W	YLR248W	YMR139W	YFL033C	YER129W	YCR008W	YIL113W	YDL047W	YNL032W	YOL113W	YPL026C	YMR216C	YHR030C	YPR054W	YDR477W	YDR523C	YNR031C	YLR362W	YJL187C	YBL088C	YJR066W	YGL179C	YJL164C	YPL203W	YKL166C	YDR247W	YBR097W	YLR240W	YBR028C	YHR135C	YNL154C	YDL025C	YOL128C	YGL059W	YGR203W	YKL161C	YMR291W	YKL126W	YMR104C	YPL141C	YPL150W	YPL236C	YIR026C
60.0540	0.070109017	-0.013225125	-0.013455525	-0.028167518	0.033373606	0.052234283	-0.001129969	0.014464778	-0.023264425	-0.062127604	-0.006942051	0.057748157	-0.01231137	0.030398771	-0.016663149	0.013897896	0.013938922	0.064128704	-0.000523893	0.000582217	0.074187557	0.048510443	-0.029393627	-0.026836358	0.007814408	0.01819865	-0.020443595	0.010964818	-0.018142909	0.059133571	-0.031441207	0.042464537	-0.016439062	-0.006582823	0.009861575	0.044533084	-0.003022593	-0.014434894	-0.04437518	-0.033122217	0.060278743	-0.019711561	0.007618683	-0.037255186	0.007050103	-0.016779467	0.037762451	0.000155026	0.006395438	-0.032520076	0.031763952	0.026022505	-0.002711125	0.024573098	-0.004525198	-0.014857626	0.042511882	-0.052847278	-0.021502115	0.046053813	0.008044148	-0.049276891	0.025690427	0.058182326	-0.017960294	0.072308984	-0.048227691	-0.06134575	-0.007795616	-0.039535109	0.032780889	-0.038180374	0.005757741	0.009683305	0.000512457	0.211063743	0.013893789	-0.004505744	0.011002074	-0.017554037	-0.090582657	-0.005838687	-0.00851203	0.004832243	-0.018369	0.027281395	-0.001540339	0.056327407	-0.018859847	0.040838731	-0.010706408	-0.006131262	-0.042324488	0.004744133	0.036620196	-0.003315081	-0.021268501	0.038591422	0.013181987	0.074003892	0.029715002	-0.039349591	-0.039150496	0.029585468	0.055660164	-0.007944648	0.021907363	-0.031773463	-0.035409681	0.030639918	-0.016233793	-0.038868125	-0.121627667	-0.017097187	-0.333804104	-0.00131528	-0.297689739	0.060654137
60.9932	-0.119570005	-0.075009577	0.019148729	-0.008498975	-0.058575256	0.053559331	-0.085971613	0.022874587	0.020610633	-0.031876315	-0.058906799	0.011124683	0.027888453	-0.050101523	-0.007969038	-0.03485072	-0.088234391	0.027569234	-0.141230904	-0.024639034	-0.139976726	-0.05054508	-0.001681495	-0.049866629	-0.005688052	0.014093872	-0.217254447	-0.015706075	-0.118814769	0.051053909	-0.087031988	-0.102855365	0.01207647	-0.096993577	-0.014985262	0.068600414	0.026147699	0.023795581	-0.04459386	-0.048474394	0.230346478	-0.022607182	-0.009983557	-0.028293976	-0.097884633	-0.450572071	0.076149729	0.238693478	-0.053215829	-0.155037145	0.020746144	-0.097987515	-0.063421218	0.026714961	-0.016817352	-0.016170978	0.112506924	-0.089229005	-0.053923514	-0.031340287	-0.07751474	-0.015754496	-0.042128163	0.09443987	-0.014140971	0.105532673	-0.006717783	-0.138000131	0.00246792	0.022766243	-0.054470749	-0.087118952	-0.053608999	-0.010568551	-0.079106829	0.2461487	-0.032166502	0.020517896	-0.119138288	-0.033740897	-0.147624806	-0.018269383	-0.023912528	-0.065472514	0.003326949	0.17966179	-0.061294835	-0.014360715	-0.059767835	-0.052556793	-0.087248851	-0.036499941	-0.145704896	-0.028343434	0.140462122	-0.151851356	-0.03717512	-0.033292084	0.110773136	-0.076039964	-0.248623837	-0.516821713	-0.033179669	0.017166785	0.196887827	0.082568098	-0.039669184	-0.068098628	-0.029286031	-0.020907305	-0.033053952	0.034150891	-0.207319875	-0.096415702	-0.184693593	0.001680697	-0.186175188	0.117518143
61.0160	-0.021356374	-0.01460944	0.098230678	-0.100978658	0.054375408	-0.030328953	-0.076660841	0.039723376	0.073974945	0.064298289	-0.079362479	0.08518653	0.055995358	0.043366833	-0.01339605	-0.026272632	-0.027998806	-0.049778163	-0.136306375	0.044732703	-0.073901903	-0.00782412	-0.015303021	-0.002173255	0.073731352	0.023313191	-0.139544377	0.023911243	-0.071369336	-0.004862804	-0.005644803	-0.116695271	-0.08984199	-0.022461217	-0.058504407	0.011679473	-0.044135985	0.04950789	-0.018960054	0.03329393	0.143234798	0.019143135	0.029912553	0.126165077	0.046881562	-0.240382394	-0.019228768	0.183582307	0.003421306	-0.135417653	0.08202161	-0.072621676	-0.118130588	0.020848588	0.010041365	-0.0179304	0.04675049	0.040795057	0.018541251	-0.055270253	0.035856724	-0.028458233	0.037701126	-0.010922594	-0.022032155	0.020355473	-0.048196132	-0.061765561	-0.028996625	0.020993493	-0.048351901	-0.040981807	-0.05639318	-0.005226362	-0.032094144	0.15799848	-0.030036328	-0.040537517	-0.002710838	-0.023091914	-0.059397302	-0.103955657	0.010619478	-0.025023186	-0.020865723	0.19524915	-0.069887399	-0.072055976	0.037642699	-0.154180624	0.007430988	0.022460607	-0.113623884	-0.042467206	0.189628545	-0.093517897	0.049195812	-0.148196607	0.06141384	-0.024813423	-0.211149577	-0.332175081	0.081744443	-0.153909325	0.123127657	-0.022151652	-0.062385632	-0.032258037	-0.031199199	0.010961988	-0.131574288	0.025900699	-0.150773307	0.035598582	-0.073724999	0.060177657	-0.137803906	0.017917989
61.0549	-0.039264771	0.072939997	-0.008392341	-0.039995824	-0.089960836	0.006795423	-0.004782891	0.03020459	-0.141782194	-0.048272082	-0.09095056	0.027856527	0.001022892	-0.167401537	-0.09060918	-0.015997425	-0.155965069	0.061538517	0.032994789	-0.15778132	-0.23537935	-0.01241556	-0.201638362	0.066905498	0.039551163	-0.022681943	-0.175951402	0.076529561	0.020974265	-0.086819648	-0.060143918	0.006920449	-0.033645045	0.073149022	-0.01241405	-0.047799603	-0.027851715	0.105708567	0.118457375	-0.04526138	0.024005256	-0.064831403	-0.046568101	0.007146698	0.063620355	-0.060838805	-0.01535151	0.013540144	-0.029672945	0.046138723	0.097742125	0.05315015	0.051621828	-0.076039231	0.066601169	0.029828652	0.049799185	0.019735259	-0.03764263	-0.011205067	0.003366912	-0.040778988	0.067582373	0.019773703	-0.016131141	0.013258025	-0.091249332	-0.068739238	-0.018263428	-0.058190905	0.001562331	-0.057200529	-0.025714525	-0.031781659	-0.064520468	0.125324698	-0.000450112	0.052678134	-0.237172426	0.000183271	-0.147314504	-0.049109991	-0.024070482	-0.028179606	-0.017639166	0.091869353	-0.083882899	-0.000651371	0.012352438	-0.015214034	-0.082047455	-0.062441283	-0.225849163	-0.149289893	-0.049271654	0.035972953	-0.073369871	-0.009742097	0.005812204	-0.052552639	-0.156453403	-0.174472453	-0.080476031	0.017290441	0.027027822	0.056537766	-0.016137247	-0.016697862	0.039938497	0.101205765	-0.016816197	0.060416305	-0.099190765	-0.041019176	-0.33171068	0.071589757	-0.264472065	-0.043935723
61.9887	-0.069559657	0.012643763	-0.016466071	-0.403088051	0.039260772	0.034070936	-0.025450977	-0.005897738	-0.045753723	0.076508321	0.075916302	0.011393999	0.00112334	0.061703263	-0.011209942	-0.082093776	0.155598218	-0.066572148	-0.067198443	0.004402105	0.049658333	-0.305939646	-0.055791884	-0.129555953	-0.095617771	0.064972685	-0.171444565	0.070258328	0.035114948	0.043046488	-0.139732875	0.005203231	-0.143672303	0.002330577	0.103105398	-0.01772812	-0.074792954	0.04299489	-0.261928418	-0.002784227	0.082841008	-0.0357922	-0.215468425	-0.088582374	-0.112815663	-0.123888642	-0.057651479	-0.012925439	-0.108842363	-0.06895844	0.032252034	-0.022189367	-0.000866	0.041130121	0.041831008	-0.107900683	-0.038741337	-0.189688771	-0.147978562	0.05474811	-0.044384814	-0.095359256	-0.058833602	0.021676464	0.056240385	-0.094112095	0.054457163	-0.083497457	0.031398386	-0.103512465	-0.083467562	0.006845209	-0.070292497	-0.00050945	-0.146956982	-0.047092066	-0.000706087	0.040034597	-0.156194744	-0.046901409	-0.239622135	0.087144593	0.15129205	-0.0159205	-0.088212635	0.08293372	0.001540283	-0.044800578	-0.16081804	-0.080535325	-0.009543958	0.028781592	0.058619352	-0.043113737	0.066315925	-0.103549232	-0.11512097	0.000966045	0.094292203	-0.018724765	0.13609875	0.268238536	0.029418649	0.099623451	0.110974074	-0.055722946	0.022440307	-0.163367346	0.046196337	0.011216343	-0.040744693	0.079810934	-0.082019656	-0.056271714	-0.032058311	0.037766662	-0.013989457	0.080051294
67.0189	-0.120914375	-0.15990427	-0.086983527	0.175184376	0.077245421	-0.197230104	-0.071015837	0.264367322	-0.041830955	-0.041777146	-0.163958043	0.14356488	-0.248441395	-0.072004626	-0.073637233	-0.280600075	0.015388012	0.180331647	0.14297669	-0.274474622	-0.142994566	-0.234804694	0.075343318	-0.339583352	-0.323330755	-0.119590162	0.261874723	-0.191282995	-0.482639004	-0.034285746	-0.11717169	-0.288168794	-0.300597063	-0.052566261	0.110724427	0.092719463	0.026554089	-0.214478963	-0.344662992	-0.115933919	0.263235435	-0.292456112	-0.225644744	0.494770921	-0.157987693	0.926677735	-0.015497593	-0.075946029	-0.088921836	-0.003214831	-0.127573697	-0.008433215	-0.091477683	-0.246471407	0.822309199	-0.109830673	-0.043952066	-0.136891185	-0.124487588	-0.225735477	-0.427170216	-0.44295393	-0.290380534	0.067806788	-0.41195563	-0.143243243	-0.123763889	0.315418982	0.4698046	0.419478415	-0.225407567	0.178100391	-0.024660764	0.027558542	-0.493306538	0.265968458	-0.412115985	-0.01519811	-0.081250957	-0.085373964	0.160193408	-0.201418042	-0.009649354	-0.169911826	0.041396145	0.128857197	-0.151623619	-0.013660795	0.108950165	-0.118763992	0.089421453	-0.210854977	-0.121552544	-0.197088784	-0.010224478	-0.210909664	-0.23385072	-0.095386658	-0.126325386	-0.246722581	2.075603038	2.02091595	-0.026897375	0.002222719	-0.247731413	-0.118396172	-0.257708885	0.025313867	-0.008474106	0.13637755	0.208267333	-0.188256335	-0.021151706	-0.013290389	-0.092483091	-0.206618141	0.270209532	-0.076102469
68.9956	0.348519477	-0.003616079	0.236724254	0.031427727	-0.021217152	-0.071429648	-0.032494648	-0.016877832	-0.06656569	0.008237114	0.013700948	-0.060146884	-0.151437976	0.133176372	0.028976543	-0.040691566	-0.003781724	-0.059940468	0.353397727	0.045595143	0.122276533	0.058334768	-0.118133025	0.006443532	-0.023435252	-0.003686182	0.067407309	-0.007892324	-0.032641276	0.014948463	-0.024869601	0.170006447	-0.178038805	-0.01588747	0.025308504	0.005831335	0.003997101	-0.065386214	0.003697569	0.003587575	0.021883043	-0.022040274	0.109741405	-0.004756378	-0.017942167	-0.045986371	-0.03613793	0.01539032	-0.016130296	-0.027497633	0.052571907	-0.056245614	-0.034047186	-0.029994051	-0.223055202	-0.349315224	0.072660077	-0.012026374	0.05071312	-0.125354279	-0.038861039	-0.071491029	0.014073356	-0.028908747	-0.0669726	0.05368261	-0.040195432	-0.037274564	-0.035587943	0.020858419	0.064657887	0.046506238	-0.049184304	-0.034443071	-0.081078507	-0.25858334	-0.084936114	-0.060867637	-0.071398663	-0.031037487	0.030150457	-0.130090194	0.010327181	0.373152019	-0.188049382	-0.015361236	0.000725193	-0.072849421	-0.022894619	-0.019079643	0.061197356	-0.119412965	-0.0010404	-0.22149464	0.028453885	-0.013746759	0.192141409	-0.040400146	0.030880764	0.115579817	-0.012038068	-0.041465567	-0.195596286	-0.012144113	0.109021422	0.020418676	-0.036962913	-0.047319063	-0.019631212	0.040258433	0.039286113	-0.052295545	-0.010217454	-0.037492558	-0.147267892	0.007198104	0.131392591	0.092556037
71.0144	-0.056845819	0.03962677	-0.0418352	-0.024586775	0.021623343	0.007422984	0.017767395	-0.05567049	0.012163833	-0.03972087	0.053283758	-0.014475388	0.020744694	-0.109851811	-0.013867291	0.029956063	-0.101417759	-0.05634598	-0.073485237	-0.049858975	0.004940384	-0.097648559	-0.020447144	0.028576834	0.012338746	-0.011850579	-0.195683683	0.010948151	0.024560141	-0.02843834	0.038871417	0.003228155	-0.084703134	0.050578709	-0.023897891	0.05725977	-0.027786085	-0.001838894	0.022994438	0.012009455	-0.129606349	-0.013667594	-0.019270292	0.028621948	0.109996911	-0.050735117	-0.04196315	-0.089948006	0.040743605	0.051747636	-0.002388071	-0.039660399	0.035352507	-0.013935487	-0.021803705	0.012079753	0.000530623	0.07209475	0.007828009	0.041649507	0.063405783	0.004388981	0.041459237	-0.108159415	0.066411499	-0.078052958	0.015882956	-0.061096083	-0.008050868	-0.067147171	0.016582454	0.035062226	0.082734213	0.00018258	0.089400742	0.053908197	-0.023812956	-0.001479663	0.076126283	0.046613424	0.072093323	0.02274989	0.029492505	-0.10294373	-0.010136181	-0.117916749	0.000282256	0.008442586	0.099127988	-0.025984964	0.066674134	-0.055204862	0.096434177	-0.032592031	-0.089346754	0.074432048	0.043793118	-0.080493221	-0.054756235	-0.083340498	-0.160891686	-0.017068778	-0.029848954	0.003662644	-0.220626259	-0.053186215	0.044500379	-0.048271292	-0.035695654	0.013766495	-0.020285248	0.011410766	0.136726814	0.051415093	0.019828637	-0.032127131	0.045169016	-0.184122051
72.0177	-0.088412979	0.011560289	0.003298278	0.035899265	0.00521759	-0.137287147	-0.047190316	0.001432733	0.068969997	-0.014177847	0.124521279	0.080015057	0.13913884	-0.075853135	0.193547128	0.040957475	-0.058143182	-0.075263791	-0.060438475	-0.063672845	-0.032949215	-0.153154495	0.0379543	0.012950409	0.059427398	0.00984536	-0.191080932	0.04428884	-0.052768591	0.007584768	0.082577982	-0.044106649	-0.127845477	0.044117424	-0.011394936	0.048747568	-0.034691542	0.005434078	0.054507548	0.01215365	-0.10916182	0.120191325	-0.026784895	-0.019029775	0.06469493	-0.025187208	-0.031871316	-0.08692822	0.034329889	-0.00044764	-0.168778617	-0.102208002	-0.066999697	0.017991726	0.049208333	0.026693254	0.020480775	0.093123137	0.056702563	0.07423052	0.039492497	0.079752656	0.054620485	-0.155082328	0.121723451	-0.17431646	0.066992615	-0.056831754	-0.0624982	0.020692303	-0.033987154	0.103234897	-0.040317031	0.080659957	0.036288814	0.150539812	-0.038291392	-0.005140886	-0.001607087	0.018417946	0.081891687	0.095486133	-0.040066668	-0.110790357	0.01588055	-0.098872838	0.011680315	-0.050498433	0.041992336	-0.06071859	0.071949845	-0.042459315	0.181085678	-0.045192208	-0.093123876	0.127387908	0.107678596	-0.124815221	-0.006119638	-0.073412493	-0.169178724	0.018406273	0.011541063	-0.008011208	-0.238568678	-0.040427391	0.013243313	0.000414499	0.009826088	0.092749452	0.052758101	0.094707974	0.062032562	0.074947272	0.008136936	-0.090418799	0.126945565	-0.245597543
72.9698	-0.126609192	-0.089807142	-0.009152038	-0.074695465	-0.148301266	-0.013695717	-0.114735546	0.131986836	-0.001549809	0.025226012	-0.042676306	0.035508509	0.073818148	-0.009543852	0.055191088	-0.119768313	-0.176717965	0.026604761	-0.120433149	-0.056671819	-0.076449169	0.068799233	-0.049950198	-0.113204593	-0.011969164	0.001965058	-0.22670267	-0.019865332	-0.101057146	0.069973588	-0.098753367	-0.123455094	0.250301018	-0.03596872	-0.020209771	-0.048446387	-0.013362455	0.009695754	-0.080956129	-0.064035932	0.18156916	-0.066323795	-0.058562257	-0.032359651	-0.025938689	-0.560475668	0.018479918	0.134055617	-0.127333321	-0.187989372	0.00722092	-0.112682872	-0.1721869	0.058521528	-0.092418939	-0.015401709	0.05802251	-0.107929559	0.027477182	-0.045957785	-0.067900591	-0.007253271	-0.051334273	0.052615465	-0.029030845	-0.020374728	0.01074458	-0.1884669	0.04829193	0.075375779	-0.065855842	-0.072952346	-0.015237779	0.03066412	-0.042151103	0.020751464	0.00498566	0.010813177	-0.178697463	-0.046727067	-0.192523411	0.071894094	0.004316304	0.008129626	-0.060152252	0.17059409	-0.127352329	-0.102368376	-0.171892225	-0.03003277	-0.199927774	-0.000365225	-0.145564188	-0.091442846	0.073743732	-0.144010333	-0.102352029	-0.028145561	0.025861839	-0.10321514	-0.445212251	-1.047727165	0.05457972	0.064518432	0.070140741	0.082534241	-0.13672568	-0.013798159	-0.064939459	0.024260712	-0.014887904	0.06846583	-0.285752101	-0.094045617	-0.052451248	0.013942343	-0.122051654	0.059795021
73.0294	0.026537264	0.026164312	-0.059053695	-0.092186579	-0.010328031	0.076273443	0.060388181	-0.071094469	0.086437045	0.046633883	0.109434766	0.080030001	0.14478183	-0.1326842	0.064049119	0.103821238	-0.141180361	0.02759608	-0.036951829	-0.002001606	-0.019585375	0.276409578	0.079224806	0.029718627	0.010096495	-0.047551673	0.836448583	0.027028611	0.014289576	-0.043324848	0.007159053	-0.143270887	0.426992814	0.064692052	0.008074051	0.01295861	0.079582763	0.049876772	-0.022677731	-0.007514326	-0.140988481	0.042060747	-0.115748828	0.024299438	0.122795249	0.212392977	0.01001135	-0.108784915	0.130501501	0.087060311	-0.043695986	0.076685897	0.025017081	-0.002868281	0.032749373	0.075752945	-0.108744955	0.02700319	-0.028948444	0.035474567	0.070747391	0.142527347	0.008540545	-0.004009777	-0.091564993	-0.078247093	-0.106269404	-0.032834858	0.029757157	0.027429918	-0.030259273	0.038433505	0.092737309	0.044639064	0.058601497	0.105064748	-0.000184635	0.029442348	0.043580704	0.046446179	0.050627236	0.057147783	-0.029941501	-0.01484782	0.096292314	-0.08473566	0.061111494	0.075477316	0.162465564	0.016367509	-0.049806434	0.014881433	-0.042654042	-0.024566586	-0.163011976	0.175759019	0.048877184	-0.146250163	-0.111437492	0.001123498	-0.204846153	-0.184562597	-0.029155108	0.037260763	-0.186281441	0.100509841	0.091508637	-0.051980498	-0.022480024	0.064495113	-0.054661663	0.12909283	0.23973024	0.079590882	0.020025278	-0.077774206	0.065629977	-0.198381387
74.0246	-0.108034988	-0.235500751	0.304586298	0.082619292	-0.114850269	-0.210083916	-0.117454469	0.107481021	0.162966076	0.142926633	0.034411116	-0.02677907	0.150592784	0.10089406	0.300010727	0.076491851	-0.55260961	0.357973378	-0.080662271	-0.254884447	-0.061017199	0.012933678	0.506120158	-0.501571263	0.032945183	-0.015778764	0.523609743	0.104066485	0.118475958	0.249620662	-0.114478563	-0.27432077	0.394244301	0.062902017	0.12335036	0.097273467	0.167858035	0.157713578	-0.058411231	-0.067444297	0.253611172	0.04592186	-0.085071426	0.100265056	-0.254859047	-1.219919333	0.019803851	0.38071764	-0.075113087	0.062266896	0.11462531	0.1989635	0.091394874	-0.278814118	0.05312926	0.249575108	0.039828478	-0.077211691	0.035110018	-0.082326017	0.018426973	0.253319886	0.177572212	0.374962287	-0.223001584	-0.327991345	-0.041946809	-0.401619302	0.182319469	0.135271433	-0.111553681	-0.336608723	-0.110352307	0.101097051	-0.179658541	-0.039299738	0.085171254	0.096780524	-0.180419144	0.047227674	-0.401102302	0.224567444	0.098404128	0.075521441	0.138559828	-0.257967212	-0.071078219	0.000393598	-0.381933544	0.065146323	-0.053729951	0.103653249	-0.331676737	0.040521201	0.387216257	-0.095211243	0.045442362	-0.078599725	-0.192837564	0.030436119	-0.397685004	-1.405270265	0.239615584	0.25706345	0.150012127	0.257445937	-0.114460491	0.165357641	0.11047591	0.153927076	-0.107297564	0.294527653	-0.665517306	-0.047303416	-0.157539862	-0.026099338	-0.142534383	0.255882686
74.9935	0.020897594	-0.070082193	-0.047506203	-0.025543896	0.059630778	0.156189564	0.156154297	0.043803614	-0.036535831	0.061575057	-0.076136111	0.115307687	0.029906799	-0.053553675	-0.116343223	0.127209476	-0.038076432	0.008926337	-0.024039914	0.06871383	-0.022990667	0.054855961	-0.063748707	-0.088557453	-0.020492396	-0.040023834	-0.009708326	-0.040166555	-0.126763754	-0.045983253	-0.099159474	-0.124285817	0.056547177	0.078824014	-0.044012948	0.045157646	-0.038873408	-0.010898522	-0.081318596	-0.131471019	-0.110308725	-0.01994285	-0.152502021	-0.182129861	-0.037853215	-0.040740589	0.126892756	-0.127189831	-0.107786397	0.110657752	-0.049397246	0.185065994	0.117313963	-0.133572225	0.094343287	-0.071891321	0.125372089	-0.081454872	-0.16622637	-0.001916039	0.011654094	-0.051800741	-0.02740541	0.126825038	0.13255713	-0.050181587	0.060228988	-0.035330548	-0.121594826	-0.008688828	0.062531758	-0.120855727	-0.107430907	-0.014967434	0.119781477	-0.355635142	-0.029361416	0.08586676	0.016786594	0.042063768	-0.130848686	-0.008592041	-0.079872693	0.065822485	0.082598818	0.029127263	-0.001823029	0.032342144	-0.100793312	0.11583593	0.138162716	0.007029295	-0.013417703	0.034141775	-0.095839465	0.088030663	-0.107843462	0.156313721	-0.068664222	0.043011476	0.053584987	0.058118969	0.004201209	0.050440075	0.037226248	-0.237747901	0.120603458	-0.021830392	-0.058222821	-0.006842325	-0.0913535	0.024050214	-0.018703788	0.032422171	-0.103540229	-0.034537758	0.005906251	-0.056396831
77.0403	0.000629171	0.044231132	0.086276732	-0.0119169	-0.01559168	-0.029634085	0.008499703	-0.039320834	-0.128578947	-0.020040362	-0.046439471	-0.124699296	-0.189552	0.003232783	-0.025355557	-0.015268602	-0.183351697	-0.014979238	0.086176305	0.061907007	0.007388834	0.034632354	0.024828651	0.028531259	-0.033417272	0.066940596	-0.063018679	-0.006117361	-0.071509384	0.009681603	-0.027033776	0.004064002	-0.047765965	-0.060434499	-0.001648957	-0.008948611	-0.053497572	-0.150129968	0.00237244	-0.011293212	0.067801895	-0.084069112	0.016001186	0.014510801	0.020532958	-0.141007458	-0.018288412	0.018547386	-0.047553957	-0.051803698	0.00870569	-0.014016453	-0.014395238	0.01786122	-0.205857396	-0.355393099	0.015409804	-0.029518506	0.017408716	0.004138834	0.013767347	-0.190975034	0.031705491	-0.025488368	-0.034603284	0.002389387	-0.047701581	-0.100735931	-0.031254537	-0.028898238	0.120890425	-0.002470338	0.012730283	-0.010832396	-0.070502098	-0.646698569	-0.0174351	-0.034848741	0.01768753	-0.024852837	0.072203354	0.065717051	0.057175046	-0.032725596	-0.242135391	-0.002088774	0.011940635	0.007163225	-0.036820195	0.091280043	-0.006056196	-0.069167779	-0.004712568	-0.02706012	0.165884148	-0.054270231	0.061915378	0.036299627	0.017454484	-0.023624938	-0.176562926	-0.043095119	-0.043193025	0.020462676	-0.037324872	-0.050025502	0.027471725	-0.12824049	-0.102640286	0.040033387	-0.042476671	-0.198381488	-0.03187491	-0.084770786	-0.639171815	-0.001516118	-1.645169074	0.109141162
78.0431	0.142951295	-0.121873126	0.076650203	-0.179976312	-0.128708874	0.101830228	-0.059495108	-0.213928847	-0.266240698	0.051318434	-0.046200929	-0.191104379	-0.079678045	0.099098711	0.096538626	-0.148926108	-0.306356836	-0.032357563	-0.003497028	-0.038892224	-0.028075457	-0.054984139	0.004989862	0.048716976	0.096142115	-0.046978053	-0.012562326	-0.061325595	0.036265414	0.043422547	-0.046980535	-0.003747264	0.109723499	-0.011073959	-0.008937424	-0.054481767	0.17499597	0.026667759	0.126701892	0.067983187	-0.043964869	-0.09007541	-0.049465695	0.01980584	-0.110231247	0.154299215	0.018264429	-0.123518671	-0.089195086	0.035051488	0.085772019	-0.053602135	-0.134372526	0.07887606	-0.18744651	-0.200268188	0.26085204	-0.000792418	0.126250642	-0.016341561	0.169241648	-0.208330005	0.035086176	-0.001188043	0.097513162	-0.175505341	0.035456237	0.037558044	-0.029784652	0.008720407	-0.112202655	0.17539337	0.08897665	0.308906713	-0.109966774	-0.968513679	-0.067671108	0.008740323	0.137254834	0.137569041	-0.008617568	0.053481146	0.155546124	0.064589318	-0.204817081	-0.093240819	-0.159245429	-0.029534206	0.093020993	-0.021098021	-0.056693824	0.20153817	-0.143918783	-0.062521892	0.220145272	0.086552203	-0.075205207	-0.068564108	0.042589619	0.012332089	-0.285633911	0.152239512	-0.055372854	-0.040236381	0.06314908	-0.021525722	-0.009205856	-0.342871482	-0.279880375	0.039992153	-0.125524935	-0.246164523	-0.054589955	-0.048218272	-0.754864045	-0.035341245	-1.420461051	0.087387423
78.9596	-0.078035321	-0.144258105	0.059745624	0.036460146	-0.055064041	-0.054408079	-0.142922874	-0.005098282	0.04043306	-0.017035225	0.006740338	0.035793424	0.048341854	0.068998065	0.05655399	-0.207234599	-0.17930204	0.141981526	-0.150742769	-0.040498	-0.02879071	-0.066950401	0.031947769	0.0159374	0.052976559	-0.063762588	0.027844706	0.098102093	0.092037691	0.159197839	-0.186471899	-0.042929253	0.140121716	0.021227921	0.042857611	-0.063355335	0.042452227	0.039751983	-0.055970848	-0.154920012	-0.008973399	0.030432816	-0.093099155	-0.024054934	0.09213195	-0.239739231	0.196956434	0.100602149	-0.026890751	-0.131958256	-0.004503841	-0.117870099	-0.24908714	0.1756023	-0.120071676	-0.000908654	-0.036771492	-0.35997514	-0.007649467	0.010956803	-0.034825865	-0.064126251	-0.022222455	0.167552905	-0.146040201	-0.175207259	-0.140651536	0.052963099	0.061425565	-0.005207878	-0.089834504	-0.005601824	-0.114025726	0.07393642	-0.070649241	0.005688434	0.050488517	-0.107838784	-0.130302273	-0.184719087	-0.055043516	0.107316758	-0.304231926	0.034525003	-0.151232853	-0.023680961	-0.147584701	-0.192160769	0.108014084	-0.039299639	-0.139696043	0.007187541	-0.154468201	-0.08244512	-0.070496099	-0.141008869	0.095770166	-0.192399132	-0.241110843	-0.138989639	-0.536218668	-0.723560104	-0.034605397	0.088766302	-0.062466538	0.188611843	-0.028679293	0.021270993	0.068173425	0.082622006	0.08202617	0.030966571	-0.201627978	-0.094069173	0.025102825	0.003349724	-0.078578355	-0.193563772
79.9570	-0.032922633	0.134487181	-0.024194052	0.027567489	-0.008748007	-0.024864005	-0.006975492	-0.05893402	-0.013220122	-0.03976988	0.024431168	0.014180739	-0.046067834	-0.107017214	-0.043835642	0.048659756	-0.050881372	-0.036259655	-0.051527564	0.044439921	-0.013728216	-0.006741096	-0.037909411	0.039881956	-0.000775531	-0.068038849	-0.015784367	-0.0361237	0.035205405	-0.047846512	0.03359911	-0.04248701	-0.043033835	0.045232398	-0.044573602	-0.027505222	-0.060867616	-0.003574652	0.035472119	-0.0352468	-0.104806367	0.015650118	-0.013522704	-0.045828198	0.097714382	0.009351571	-0.064416396	-0.083825647	-0.029773505	0.084057899	0.018280039	-0.03267296	-0.011676696	-0.010799003	-0.061887041	-0.022208092	-0.064093744	0.03977037	-0.023343695	0.01842475	0.056170645	-0.029199474	0.016665885	-0.123620448	0.021644786	-0.122789556	-0.046178885	0.034329532	0.018807651	-0.000705027	0.015710359	0.031165433	0.061872749	0.000225088	0.072350521	0.001387383	0.014708599	0.004002407	0.072906755	0.120330545	0.184674474	0.019760113	0.060993974	-0.082525543	-0.011809881	-0.133731954	0.061352477	0.063872363	0.149386747	-0.083905659	-0.008844065	-0.069105699	0.062457239	-0.077258852	-0.087956812	0.115801591	0.058818863	-0.127111714	-0.023019389	-0.057830717	-0.066063205	0.118094865	-0.033384718	0.008606294	-0.186555476	-0.028596926	0.023428325	0.046590942	0.049953707	-0.005137434	0.040947846	-0.039771483	0.247381566	0.003773887	0.041199704	0.011709551	0.169999574	-0.139324026
