id	name	formula	mz	mod	ion
C07479	2-Oxo-5-methyl-cis-muconate	C7H8O5	189.0396535	+OH(-)	308
C07480	Theobromine	C7H8N4O2	161.0457211	-H2O-H(+)	222
C07480	Theobromine	C7H8N4O2	179.0568334	-H(+)	276
C07480	Theobromine	C7H8N4O2	180.0600392	[+1]-H(+)	281
C07667	Gossypol	C30H30O8	659.1303284	.HPO4Na2-H(+)	1384
C07715	Fluorene	C13H10	148.0444894	-NH3-H(+)	182
C07715	Fluorene	C13H10	165.0717076	-H(+)	232
C07715	Fluorene	C13H10	301.0018575	.H2PO4K-H(+)	640
C07715	Fluorene	C13H10	436.9359692	.(H2PO4K)2-H(+)	999
C07732	Dibenzo-p-dioxin	C12H8O2	201.0521577	+OH(-)	344
C07732	Dibenzo-p-dioxin	C12H8O2	303.0023215	.H2PO4Na-H(+)	646
C07733	"2,2',3-Trihydroxydiphenylether"	C12H10O4	235.0656994	+OH(-)	425
C07836	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	289.0340019	-H(+)	596
C07836	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	307.0445353	+OH(-)	654
C07836	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	346.9930084	.NaCl-H(+)	788
C07836	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	430.9748556	.HPO4Na2-H(+)	988
C07836	D-glycero-D-manno-Heptose 7-phosphate	C7H15O10P	506.9650835	.(H2PO4)2NaH-H(+)	1139
C07838	D-glycero-D-manno-Heptose 1-phosphate	C7H15O10P	289.0340019	-H(+)	596
C07838	D-glycero-D-manno-Heptose 1-phosphate	C7H15O10P	307.0445353	+OH(-)	654
C07838	D-glycero-D-manno-Heptose 1-phosphate	C7H15O10P	346.9930084	.NaCl-H(+)	788
C07838	D-glycero-D-manno-Heptose 1-phosphate	C7H15O10P	430.9748556	.HPO4Na2-H(+)	988
C07838	D-glycero-D-manno-Heptose 1-phosphate	C7H15O10P	506.9650835	.(H2PO4)2NaH-H(+)	1139
C08060	Carbazole	C12H9N	286.024043	.H2PO4Na-H(+)	589
C08262	3-Methylbutanoic acid	C5H10O2	139.0064654	.H2/Ca-H(+)	159
C08262	3-Methylbutanoic acid	C5H10O2	216.9737862	.(NaCl)2-H(+)	386
C08276	3-(Methylthio)propionic acid	C4H8O2S	137.0270719	+OH(-)	155
C08281	Docosanoic acid	C22H44O2	339.3280228	-H(+)	761
C08281	Docosanoic acid	C22H44O2	340.3304374	[+1]-H(+)	766
C08300	D-Cathine	C9H13NO	286.024043	.H2PO4K-H(+)	589
C08301	D-Cathinone	C9H11NO	166.0863276	+OH(-)	237
C08316	(13Z)-Docosenoic acid	C22H42O2	355.3227459	+OH(-)	813
C08316	(13Z)-Docosenoic acid	C22H42O2	395.2716745	.NaCl-H(+)	915
C08316	(13Z)-Docosenoic acid	C22H42O2	473.2340622	.H2PO4K-H(+)	1066
C08320	Tetracosanoic acid	C24H48O2	367.3588432	-H(+)	844
C08320	Tetracosanoic acid	C24H48O2	368.3610651	[+1]-H(+)	846
C08323	(15Z)-Tetracosenoic acid	C24H46O2	383.3537588	+OH(-)	884
C08362	(9Z)-Hexadecenoic acid	C16H30O2	253.2175732	-H(+)	469
C08362	(9Z)-Hexadecenoic acid	C16H30O2	254.2209908	[+1]-H(+)	473
C08362	(9Z)-Hexadecenoic acid	C16H30O2	271.2285574	+OH(-)	526
C08362	(9Z)-Hexadecenoic acid	C16H30O2	272.2308729	[+1]+OH(-)	529
C08401	Glucoberteroin	C13H25NO9S3	576.0061715	.HPO4Na2-H(+)	1253
C08412	Glucoiberverin	C11H21NO9S3	424.0451057	+OH(-)	979
C08412	Glucoiberverin	C11H21NO9S3	463.9831553	.NaCl-H(+)	1051
C08426	Sinalbin	C14H19NO10S2	424.0451057	-H(+)	979
C08491	(-)-Jasmonic acid	C12H18O3	231.0994018	.H/Na-H(+)	417
C08526	Galanthamine	C17H21NO3	308.1245383	.H/Na-H(+)	661
C08590	Zeinoxanthin	C40H56O	589.382653	.H/K-H(+)	1280
C08590	Zeinoxanthin	C40H56O	609.3904244	.NaCl-H(+)	1310
C08591	beta-Cryptoxanthin	C40H56O	589.382653	.H/K-H(+)	1280
C08591	beta-Cryptoxanthin	C40H56O	609.3904244	.NaCl-H(+)	1310
C08601	Lutein	C40H56O2	625.3797797	.NaCl-H(+)	1337
C08616	beta-Amyrin	C30H50O	463.328308	.H2/Ca-H(+)	1050
C08814	Brassinolide	C28H48O6	517.2883355	.H2/Ca-H(+)	1159
C08814	Brassinolide	C28H48O6	517.2883355	.H/K-H(+)	1159
C08821	Isofucosterol	C29H48O	449.3097605	.H2/Ca-H(+)	1025
C09118	Isopimaric acid	C20H30O2	301.2174319	-H(+)	642
C09183	Sclareol	C20H36O2	325.275665	+OH(-)	716
C09190	Strigol	C19H22O6	345.1376455	-H(+)	784
C09190	Strigol	C19H22O6	481.0613644	.H2PO4K-H(+)	1092
C09315	Umbelliferone	C9H6O3	280.9858558	.H2PO4Na-H(+)	555
C09320	Afzelechin	C15H14O5	311.0244894	.H2/Ca-H(+)	677
C09332	Tetrahydrofolyl-[Glu](2)	C24H30N8O9	611.1476184	.H2/Ca-H(+)	1314
C09621	(-)-alpha-Bisabolol	C15H26O	239.2028024	+OH(-)	438
C09621	(-)-alpha-Bisabolol	C15H26O	240.207178	[+1]+OH(-)	440
C09704	Nerolidol	C15H26O	239.2028024	+OH(-)	438
C09704	Nerolidol	C15H26O	240.207178	[+1]+OH(-)	440
C09727	(-)-Epicatechin	C15H14O6	307.0777189	+OH(-)	655
C09727	(-)-Epicatechin	C15H14O6	347.0248165	.NaCl-H(+)	789
C09782	Gentiopicrin	C16H20O9	377.085623	.H/Na-H(+)	866
C09782	Gentiopicrin	C16H20O9	393.0579378	.H/K-H(+)	907
C09782	Gentiopicrin	C16H20O9	497.0410988	.HPO4Na2-H(+)	1122
C09816	Benzylsuccinate	C11H12O4	207.0654294	-H(+)	365
C09816	Benzylsuccinate	C11H12O4	208.0686656	[+1]-H(+)	367
C09816	Benzylsuccinate	C11H12O4	245.0268607	.H/K-H(+)	453
C09847	cis-Citral	C10H16O	169.1232717	+OH(-)	243
C09847	cis-Citral	C10H16O	189.0601868	.H2/Ca-H(+)	309
C09847	cis-Citral	C10H16O	189.0733615	.H/K-H(+)	310
C09847	cis-Citral	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C09847	cis-Citral	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C09848	(R)-(+)-Citronellal	C10H18O	171.1385071	+OH(-)	252
C09848	(R)-(+)-Citronellal	C10H18O	172.1421399	[+1]+OH(-)	254
C09884	Pinocarvone	C10H14O	187.0456239	.H2/Ca-H(+)	299
C09884	Pinocarvone	C10H14O	265.0123873	.(NaCl)2-H(+)	503
C09893	Pulegone	C10H16O	169.1232717	+OH(-)	243
C09893	Pulegone	C10H16O	189.0601868	.H2/Ca-H(+)	309
C09893	Pulegone	C10H16O	189.0733615	.H/K-H(+)	310
C09893	Pulegone	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C09893	Pulegone	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C09910	Actinidine	C10H13N	146.0977762	-H(+)	177
C09987	beta-Skytanthine	C11H21N	308.0973008	.HPO4Na2-H(+)	660
C10434	5-O-Caffeoylshikimic acid	C16H16O8	335.0730441	-H(+)	743
C10447	"3,4-Dihydroxyphenylpropanoate"	C9H10O4	218.9950695	.H2/Ca-H(+)	392
C10447	"3,4-Dihydroxyphenylpropanoate"	C9H10O4	316.9795587	.H2PO4K-H(+)	698
C10447	"3,4-Dihydroxyphenylpropanoate"	C9H10O4	414.9617626	.(H2PO4)2KH-H(+)	959
C10462	[6]-Gingerol	C17H26O4	293.178764	-H(+)	607
C10462	[6]-Gingerol	C17H26O4	294.1815106	[+1]-H(+)	610
C10462	[6]-Gingerol	C17H26O4	311.1835842	+OH(-)	679
C10497	Feruloylputrescine	C14H20N2O3	285.1167463	.H/Na-H(+)	586
C10497	Feruloylputrescine	C14H20N2O3	300.1181887	[+1]+Cl(-)	636
C10497	Feruloylputrescine	C14H20N2O3	534.9996182	.(H2PO4K)2-H(+)	1184
C10503	(-)-Medicarpin	C16H14O4	269.0866412	-H(+)	519
C10503	(-)-Medicarpin	C16H14O4	405.0151277	.H2PO4K-H(+)	940
C10503	(-)-Medicarpin	C16H14O4	442.973274	.HPO4K2-H(+)	1013
C10632	Acronycine	C20H19NO3	342.1127084	.H/Na-H(+)	773
C10682	Matairesinol	C20H22O6	357.1351438	-H(+)	817
C10700	4'-Hydroxyacetophenone	C8H8O2	135.0475963	-H(+)	152
C10722	Melicopicine	C18H19NO5	350.1030331	.H/Na-H(+)	796
C10722	Melicopicine	C18H19NO5	448.0707378	.H2PO4Na-H(+)	1023
C10738	Rutacridone	C19H17NO3	324.1205813	+OH(-)	710
C10738	Rutacridone	C19H17NO3	325.1264616	[+1]+OH(-)	714
C10783	(-)-Sparteine	C15H26N2	251.2020792	+OH(-)	462
C10793	Geranylhydroquinone	C16H22O2	479.0670255	.(H2PO4)2KH-H(+)	1086
C10793	Geranylhydroquinone	C16H22O2	517.0241284	.(H2PO4K)2-H(+)	1157
C10865	Pseudopelletierine	C9H15NO	170.11851	+OH(-)	246
C10865	Pseudopelletierine	C9H15NO	190.0534004	.H2/Ca-H(+)	312
C10865	Pseudopelletierine	C9H15NO	370.0445171	.(H2PO4)2NaH-H(+)	851
C10886	Steganacin	C24H24O9	695.0462564	.(H2PO4Na)2-H(+)	1437
C10945	Caffeic aldehyde	C9H8O3	380.977304	.(H2PO4)2NaH-H(+)	874
C11039	2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate	C10H18N3O14P3	637.9364166	.HPO4Na2-H(+)	1351
C11130	3-Hydroxyindolin-2-one	C8H7NO2	149.0446998	[+1]-H(+)	183
C11130	3-Hydroxyindolin-2-one	C8H7NO2	283.96815	.H2PO4K-H(+)	576
C11351	N1-Amidinostreptamine 6-phosphate	C7H17N4O7P	435.0175976	.H2PO4K-H(+)	995
C11359	(-)-Hygrine	C8H15NO	158.1198284	+OH(-)	212
C11383	(+)-(S)-Carvone	C10H14O	187.0456239	.H2/Ca-H(+)	299
C11383	(+)-(S)-Carvone	C10H14O	265.0123873	.(NaCl)2-H(+)	503
C11388	(-)-Linalool	C10H18O	171.1385071	+OH(-)	252
C11388	(-)-Linalool	C10H18O	172.1421399	[+1]+OH(-)	254
C11393	(-)-alpha-Terpineol	C10H18O	171.1385071	+OH(-)	252
C11393	(-)-alpha-Terpineol	C10H18O	172.1421399	[+1]+OH(-)	254
C11395	"(4R,6R)-cis-Carveol"	C10H16O	169.1232717	+OH(-)	243
C11395	"(4R,6R)-cis-Carveol"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11395	"(4R,6R)-cis-Carveol"	C10H16O	189.0733615	.H/K-H(+)	310
C11395	"(4R,6R)-cis-Carveol"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11395	"(4R,6R)-cis-Carveol"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11396	"(1R,2R,4R)-Dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11396	"(1R,2R,4R)-Dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11397	"(1R,2S,4R)-Neo-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11397	"(1R,2S,4R)-Neo-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11398	"(1R,4R)-Dihydrocarvone"	C10H16O	169.1232717	+OH(-)	243
C11398	"(1R,4R)-Dihydrocarvone"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11398	"(1R,4R)-Dihydrocarvone"	C10H16O	189.0733615	.H/K-H(+)	310
C11398	"(1R,4R)-Dihydrocarvone"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11398	"(1R,4R)-Dihydrocarvone"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11399	"(1S,2S,4R)-Iso-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11399	"(1S,2S,4R)-Iso-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11400	"(1S,2R,4R)-Neoiso-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11400	"(1S,2R,4R)-Neoiso-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11401	"(1S,4R)-Iso-dihydrocarvone"	C10H16O	169.1232717	+OH(-)	243
C11401	"(1S,4R)-Iso-dihydrocarvone"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11401	"(1S,4R)-Iso-dihydrocarvone"	C10H16O	189.0733615	.H/K-H(+)	310
C11401	"(1S,4R)-Iso-dihydrocarvone"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11401	"(1S,4R)-Iso-dihydrocarvone"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11402	"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	C10H16O2	185.1205754	+OH(-)	294
C11402	"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	C10H16O2	340.9994673	.HPO4K2-H(+)	767
C11403	"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	C10H16O2	185.1205754	+OH(-)	294
C11403	"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	C10H16O2	340.9994673	.HPO4K2-H(+)	767
C11404	(3R)-6-Hydroxy-3-isopropenyl-heptanoate	C10H18O3	185.1205754	-H(+)	294
C11405	(3R)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	183.1018199	-H(+)	288
C11405	(3R)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	201.114431	+OH(-)	345
C11405	(3R)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	356.9901083	.HPO4K2-H(+)	816
C11406	(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate	C10H18O3	185.1205754	-H(+)	294
C11408	"(4S,6S)-cis-Carveol"	C10H16O	169.1232717	+OH(-)	243
C11408	"(4S,6S)-cis-Carveol"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11408	"(4S,6S)-cis-Carveol"	C10H16O	189.0733615	.H/K-H(+)	310
C11408	"(4S,6S)-cis-Carveol"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11408	"(4S,6S)-cis-Carveol"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11409	(+)-trans-Carveol	C10H16O	169.1232717	+OH(-)	243
C11409	(+)-trans-Carveol	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11409	(+)-trans-Carveol	C10H16O	189.0733615	.H/K-H(+)	310
C11409	(+)-trans-Carveol	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11409	(+)-trans-Carveol	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11410	"(1R,2S,4S)- Neoiso-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11410	"(1R,2S,4S)- Neoiso-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11411	"(1R,2R,4S)-Iso-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11411	"(1R,2R,4S)-Iso-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11412	"(1R,4S)-Iso-dihydrocarvone"	C10H16O	169.1232717	+OH(-)	243
C11412	"(1R,4S)-Iso-dihydrocarvone"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11412	"(1R,4S)-Iso-dihydrocarvone"	C10H16O	189.0733615	.H/K-H(+)	310
C11412	"(1R,4S)-Iso-dihydrocarvone"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11412	"(1R,4S)-Iso-dihydrocarvone"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11413	"(1S,2S,4S)-Dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11413	"(1S,2S,4S)-Dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11414	"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	C10H16O2	185.1205754	+OH(-)	294
C11414	"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	C10H16O2	340.9994673	.HPO4K2-H(+)	767
C11415	"(1S,4S)-Dihydrocarvone"	C10H16O	169.1232717	+OH(-)	243
C11415	"(1S,4S)-Dihydrocarvone"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11415	"(1S,4S)-Dihydrocarvone"	C10H16O	189.0733615	.H/K-H(+)	310
C11415	"(1S,4S)-Dihydrocarvone"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11415	"(1S,4S)-Dihydrocarvone"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11416	"(1S,2R,4S)-Neo-dihydrocarveol"	C10H18O	171.1385071	+OH(-)	252
C11416	"(1S,2R,4S)-Neo-dihydrocarveol"	C10H18O	172.1421399	[+1]+OH(-)	254
C11417	(3S)-6-Hydroxy-3-isopropenyl-heptanoate	C10H18O3	185.1205754	-H(+)	294
C11418	"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	C10H16O2	185.1205754	+OH(-)	294
C11418	"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	C10H16O2	340.9994673	.HPO4K2-H(+)	767
C11419	(3S)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	183.1018199	-H(+)	288
C11419	(3S)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	201.114431	+OH(-)	345
C11419	(3S)-3-Isopropenyl-6-oxoheptanoate	C10H16O3	356.9901083	.HPO4K2-H(+)	816
C11420	(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate	C10H18O3	185.1205754	-H(+)	294
C11425	2-Hydroxy-2H-benzo[h]chromene-2-carboxylate	C14H10O4	474.9612888	.(H2PO4)2KH-H(+)	1077
C11425	2-Hydroxy-2H-benzo[h]chromene-2-carboxylate	C14H10O4	480.9698166	.(H2PO4Na)2-H(+)	1091
C11426	cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate	C14H10O4	474.9612888	.(H2PO4)2KH-H(+)	1077
C11426	cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate	C14H10O4	480.9698166	.(H2PO4Na)2-H(+)	1091
C11427	1-Hydroxy-2-naphthaldehyde	C11H8O2	193.024356	.H/Na-H(+)	321
C11434	2-C-Methyl-D-erythritol 4-phosphate	C5H13O7P	215.0325851	-H(+)	379
C11434	2-C-Methyl-D-erythritol 4-phosphate	C5H13O7P	216.0321846	[+1]-H(+)	383
C11434	2-C-Methyl-D-erythritol 4-phosphate	C5H13O7P	252.9865919	.H/K-H(+)	467
C11434	2-C-Methyl-D-erythritol 4-phosphate	C5H13O7P	334.9966194	.H2PO4Na-H(+)	742
C11455	"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"	C29H46O	431.3377185	.H/Na-H(+)	990
C11455	"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"	C29H46O	529.3063212	.H2PO4Na-H(+)	1173
C11457	3-(3-Hydroxy-phenyl)-propanoic acid	C9H10O3	148.0283816	-NH3-H(+)	181
C11457	3-(3-Hydroxy-phenyl)-propanoic acid	C9H10O3	398.9631865	.(H2PO4)2KH-H(+)	926
C11459	Butyro-betaine	C8H18NO	279.074038	.H2PO4K-H(+)	547
C11481	HSO3-	HSO3	79.95703005	-H(+)	27
C11508	"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol"	C29H46O	431.3377185	.H/Na-H(+)	990
C11508	"4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol"	C29H46O	529.3063212	.H2PO4Na-H(+)	1173
C11512	Methyl jasmonate	C13H20O3	223.1335308	-H(+)	401
C11512	Methyl jasmonate	C13H20O3	397.0213767	.HPO4K2-H(+)	920
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	C9H17O12P	365.0473773	+OH(-)	836
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	C9H17O12P	564.9826088	.(H2PO4)2NaH-H(+)	1229
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	C9H17O12P	586.9573094	.(H2PO4Na)2-H(+)	1274
C11522	24-Methylene lophenol	C29H48O	449.3097605	.H2/Ca-H(+)	1025
C11523	24-Ethylidene lophenol	C30H50O	463.328308	.H2/Ca-H(+)	1050
C11536	(2R)-O-Phospho-3-sulfolactate	C3H7O9PS	266.9598857	+OH(-)	510
C11536	(2R)-O-Phospho-3-sulfolactate	C3H7O9PS	488.8602439	.(H2PO4Na)2-H(+)	1105
C11537	(2R)-3-Sulfolactate	C3H6O6S	190.9650422	.H/Na-H(+)	314
C11537	(2R)-3-Sulfolactate	C3H6O6S	206.9381783	.H/K-H(+)	363
C11544	2(alpha-D-Mannosyl)-D-glycerate	C9H16O9	187.1075227	-H3PO4-H(+)	301
C11544	2(alpha-D-Mannosyl)-D-glycerate	C9H16O9	187.1075227	-HPO3-H(+)	301
C11544	2(alpha-D-Mannosyl)-D-glycerate	C9H16O9	267.0728682	-H(+)	512
C11546	2-(beta-D-Glucosyl)-sn-glycerol	C9H18O8	253.0912845	-H(+)	468
C11635	10-Deoxysarpagine	C19H22N2O	311.1835842	+OH(-)	679
C11677	Horhammericine	C21H24N2O4	607.0775058	.(H2PO4Na)2-H(+)	1307
C11810	Norajmaline	C20H25NO2	310.1777012	-H(+)	672
C11810	Norajmaline	C20H25NO2	311.1835842	[+1]-H(+)	679
C11811	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate	C5H12O8P2	282.9786388	.H/Na-H(+)	564
C11821	5-Hydroxyisourate	C5H4N4O4	183.0179454	-H(+)	287
C11857	Gibberellin A12	C20H28O4	353.1688816	.H/Na-H(+)	803
C11859	Gibberellin A37 open lactone	C20H28O6	385.1661395	.H/Na-H(+)	891
C11859	Gibberellin A37 open lactone	C20H28O6	401.1298495	.H2/Ca-H(+)	929
C11859	Gibberellin A37 open lactone	C20H28O6	499.1047821	.H2PO4K-H(+)	1128
C11859	Gibberellin A37 open lactone	C20H28O6	537.0565681	.(NaCl)3-H(+)	1188
C11861	Gibberellin A24	C20H26O5	383.1202919	.H2/Ca-H(+)	881
C11862	Gibberellin A36	C20H26O6	383.1460955	.H/Na-H(+)	882
C11863	Gibberellin A9	C19H24O4	457.0987538	.HPO4Na2-H(+)	1038
C11872	Kaur-16-en-18-ol	C20H32O	305.2472817	+OH(-)	650
C11872	Kaur-16-en-18-ol	C20H32O	309.2201673	.H/Na-H(+)	668
C11874	Kaur-16-en-18-oic acid	C20H30O2	301.2174319	-H(+)	642
C11875	ent-7alpha-Hydroxykaur-16-en-19-oic acid	C20H30O3	335.2312817	+OH(-)	744
C11875	ent-7alpha-Hydroxykaur-16-en-19-oic acid	C20H30O3	339.2038927	.H/Na-H(+)	759
C11878	(-)-Abietadiene	C20H32	293.2224611	.H/Na-H(+)	608
C11879	Levopimaradiene	C20H32	293.2224611	.H/Na-H(+)	608
C11880	Neoabietadiene	C20H32	293.2224611	.H/Na-H(+)	608
C11881	Palustradiene	C20H32	293.2224611	.H/Na-H(+)	608
C11882	Abietinol	C20H32O	305.2472817	+OH(-)	650
C11882	Abietinol	C20H32O	309.2201673	.H/Na-H(+)	668
C11883	Levopimarinol	C20H32O	305.2472817	+OH(-)	650
C11883	Levopimarinol	C20H32O	309.2201673	.H/Na-H(+)	668
C11884	Neoabietinol	C20H32O	305.2472817	+OH(-)	650
C11884	Neoabietinol	C20H32O	309.2201673	.H/Na-H(+)	668
C11888	L-Pimaric acid	C20H30O2	301.2174319	-H(+)	642
C11889	Neoabietic acid	C20H30O2	301.2174319	-H(+)	642
C11890	Aphidicolan-16beta-ol	C20H34O	311.2391819	.H/Na-H(+)	681
C11890	Aphidicolan-16beta-ol	C20H34O	347.2145604	.NaCl-H(+)	791
C11893	Cembrene	C20H32	293.2224611	.H/Na-H(+)	608
C11894	"Taxa-4(5),11(12)-diene"	C20H32	293.2224611	.H/Na-H(+)	608
C11895	"Taxa-4(20),11(12)-dien-5alpha-ol"	C20H32O	305.2472817	+OH(-)	650
C11895	"Taxa-4(20),11(12)-dien-5alpha-ol"	C20H32O	309.2201673	.H/Na-H(+)	668
C11897	"Taxa-4(20),11(12)-dien-5alpha,13alpha-diol"	C20H32O2	340.211183	[+1]+Cl(-)	764
C11897	"Taxa-4(20),11(12)-dien-5alpha,13alpha-diol"	C20H32O2	521.1714301	.(H2PO4)2NaH-H(+)	1162
C11897	"Taxa-4(20),11(12)-dien-5alpha,13alpha-diol"	C20H32O2	543.1552687	.(H2PO4Na)2-H(+)	1198
C11900	Baccatin III	C31H38O11	819.1473304	.(H2PO4)2KH-H(+)	1568
C11924	Perillic acid	C10H14O2	183.1018199	+OH(-)	288
C11924	Perillic acid	C10H14O2	187.0694764	.H/Na-H(+)	300
C11924	Perillic acid	C10H14O2	203.0488311	.H/K-H(+)	351
C11924	Perillic acid	C10H14O2	405.0151277	.(H2PO4Na)2-H(+)	940
C11930	"dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose"	C16H22N2O14P2	527.0500269	-H(+)	1170
C11930	"dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose"	C16H22N2O14P2	700.9147204	.(NaCl)3-H(+)	1445
C11937	"(1S,4R)-1-Hydroxy-2-oxolimonene"	C10H16O2	185.1205754	+OH(-)	294
C11937	"(1S,4R)-1-Hydroxy-2-oxolimonene"	C10H16O2	340.9994673	.HPO4K2-H(+)	767
C11938	Myrtenol	C10H16O	169.1232717	+OH(-)	243
C11938	Myrtenol	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11938	Myrtenol	C10H16O	189.0733615	.H/K-H(+)	310
C11938	Myrtenol	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11938	Myrtenol	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11939	Myrtenal	C10H14O	187.0456239	.H2/Ca-H(+)	299
C11939	Myrtenal	C10H14O	265.0123873	.(NaCl)2-H(+)	503
C11940	Myrtenic acid	C10H14O2	183.1018199	+OH(-)	288
C11940	Myrtenic acid	C10H14O2	187.0694764	.H/Na-H(+)	300
C11940	Myrtenic acid	C10H14O2	203.0488311	.H/K-H(+)	351
C11940	Myrtenic acid	C10H14O2	405.0151277	.(H2PO4Na)2-H(+)	940
C11941	Pinocarveol	C10H16O	169.1232717	+OH(-)	243
C11941	Pinocarveol	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11941	Pinocarveol	C10H16O	189.0733615	.H/K-H(+)	310
C11941	Pinocarveol	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11941	Pinocarveol	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11942	"trans-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	169.1232717	+OH(-)	243
C11942	"trans-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	189.0601868	.H2/Ca-H(+)	309
C11942	"trans-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	189.0733615	.H/K-H(+)	310
C11942	"trans-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C11942	"trans-2-Methyl-5-isopropylhexa-2,5-dienal"	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C11943	"trans-2-Methyl-5-isopropylhexa-2,5-dienoic acid"	C10H16O2	185.1205754	+OH(-)	294
